0.7133712025	4.8192880726	7.5690526175
0.7141930588	4.820999363	7.5614737226
0.7150168108	4.8227438679	7.5539280123
0.7158424654	4.8245226964	7.5464169808
0.7166700289	4.8263349048	7.5389401519
0.7174995081	4.8281811283	7.5314987225
0.7183309096	4.8300610587	7.5240932896
0.7191642401	4.8319746874	7.5167239792
0.7199995064	4.833921702	7.5093913882
0.7208367151	4.8359025613	7.5020959459
0.7216758731	4.8379171156	7.4948390255
0.7225169872	4.8399648777	7.4876204509
0.7233600642	4.8420464672	7.4804414302
0.724205111	4.8441610881	7.4733022585
0.7250521345	4.8463094951	7.4662028986
0.7259011417	4.8484907479	7.4591448928
0.7267521395	4.8507051262	7.4521278989
0.727605135	4.8529526245	7.4451540733
0.7284601351	4.8552333554	7.4382222967
0.7293171471	4.857546836	7.4313344202
0.7301761779	4.8598928685	7.4244897935
0.7310372347	4.8622719055	7.4176908862
0.7319003247	4.8646832739	7.4109367394
0.7327654551	4.8671270957	7.4042282627
0.7336326331	4.8696028695	7.39756731
0.7345018661	4.8721106985	7.3909527571
0.7353731613	4.874650858	7.3843862973
0.7362465261	4.8772226756	7.3778690032
0.7371219679	4.879825627	7.3714006912
0.737999494	4.8824606017	7.3649821132
0.738879112	4.8851261341	7.3586144991
0.7397608294	4.8878234211	7.3522981302
0.7406446535	4.8905505182	7.3460339212
0.7415305921	4.8933090902	7.3398224674
0.7424186527	4.8960975001	7.333664209
0.7433088429	4.898916308	7.3275603711
0.7442011705	4.9017646567	7.321511234
0.745095643	4.9046426292	7.3155177069
0.7459922684	4.9075498345	7.3095803832
0.7468910542	4.9104860334	7.3037006431
0.7477920084	4.9134511455	7.2978786068
0.7486951389	4.9164447718	7.2921148643
0.7496004534	4.9194661926	7.2864104756
0.75050796	4.9225153211	7.2807655563
0.7514176667	4.9255920552	7.2751822722
0.7523295813	4.9286961509	7.2696599472
0.753243712	4.9318265569	7.2642001065
0.7541600669	4.934983328	7.2588036513
0.7550786541	4.9381663659	7.2534706905
0.7559994817	4.9413749298	7.2482022734
0.756922558	4.9446087456	7.2429997685
0.7578478912	4.9478664449	7.237863107
0.7587754896	4.9511493334	7.2327933554
0.7597053615	4.954455865	7.2277917042
0.7606375153	4.957785135	7.2228583985
0.7615719595	4.9611376481	7.2179946497
0.7625087023	4.9645124954	7.2132006985
0.7634477525	4.9679093832	7.2084779004
0.7643891184	4.9713278681	7.2038268145
0.7653328086	4.9747663855	7.1992486129
0.7662788319	4.9782260769	7.1947435585
0.7672271968	4.9817045776	7.1903129625
0.768177912	4.9852022305	7.1859572277
0.7691309864	4.9887185821	7.1816768997
0.7700864286	4.9922526674	7.177474256
0.7710442475	4.9958042114	7.1733485708
0.7720044521	4.9993724284	7.16930085
0.7729670511	5.0029558751	7.165333034
0.7739320537	5.0065550708	7.1614442452
0.7748994688	5.01016824	7.1576368861
0.7758693054	5.0137952439	7.1539110106
0.7768415727	5.017435755	7.150267936
0.7778162798	5.0210883674	7.1467075212
0.7787934359	5.0247524215	7.1432315444
0.7797730503	5.0284269774	7.1398401849
0.7807551322	5.0321113714	7.1365352135
0.781739691	5.0358049917	7.1333163336
0.7827267361	5.0395067043	7.1301849781
0.7837162769	5.0432160341	7.1271416407
0.7847083228	5.046931377	7.124187415
0.7857028834	5.0506522569	7.1213227858
0.7866999683	5.054377535	7.1185491687
0.787699587	5.0581067346	7.1158670405
0.7887017494	5.0618385804	7.1132770095
0.789706465	5.0655722642	7.1107800109
0.7907137436	5.0693061785	7.1083771095
0.7917235951	5.073039381	7.1060684321
0.7927360294	5.0767716631	7.1038560317
0.7937510563	5.0805011514	7.1017393609
0.7947686859	5.0842270396	7.0997193318
0.7957889281	5.0879481879	7.0977973176
0.7968117931	5.0916633251	7.0959738878
0.7978372909	5.0953711816	7.0942496064
0.7988654317	5.0990706203	7.0926258319
0.7998962258	5.102760578	7.0911018549
0.8009296835	5.1064397168	7.0896802876
0.801965815	5.1101069778	7.0883604116
0.8030046308	5.1137608956	7.0871440296
0.8040461414	5.1174000825	7.086030878
0.8050903571	5.1210237472	7.0850218221
0.8061372887	5.1246295031	7.0841179793
0.8071869466	5.1282165637	7.0833202048
0.8082393416	5.1317835542	7.0826282161
0.8092944843	5.1353288966	7.0820429874
0.8103523856	5.1388514781	7.0815658236
0.8114130563	5.142348802	7.0811970176
0.8124765072	5.1458207703	7.0809364776
0.8135427493	5.1492654837	7.0807856218
0.8146117937	5.1526804591	7.0807447288
0.8156836513	5.1560644783	7.0808142826
0.8167583333	5.159416789	7.0809950997
0.8178358509	5.1627352596	7.0812869848
0.8189162153	5.1660175541	7.0816909964
0.8199994378	5.1692629353	7.0822079392
0.8210855298	5.1724692896	7.0828376059
0.8221745027	5.1756346346	7.0835805826
0.8232663679	5.1787577902	7.0844373277
0.824361137	5.1818367865	7.0854084203
0.8254588216	5.1848692007	7.0864941
0.8265594333	5.1878538727	7.087694816
0.827662984	5.1907891897	7.0890106793
0.8287694853	5.1936724147	7.0904423805
0.8298789491	5.1965022866	7.0919895667
0.8309913874	5.1992768793	7.0936528014
0.8321068121	5.2019938163	7.0954323099
0.8332252352	5.2046511882	7.0973286517
0.8343466689	5.2072473076	7.099341133
0.8354711253	5.2097802818	7.1014703114
0.8365986167	5.2122474334	7.1037168656
0.8377291554	5.2146471016	7.1060801005
0.8388627537	5.2169772992	7.1085597796
0.8399994241	5.2192354986	7.1111573735
0.8411391791	5.2214202808	7.1138709398
0.8422820313	5.2235278891	7.1167017367
0.8434279932	5.2255582938	7.1196488314
0.8445770777	5.2275080937	7.1227130274
0.8457292974	5.2293752387	7.1258933045
0.8468846653	5.2311574751	7.1291898929
0.8480431943	5.2328524386	7.1326022351
0.8492048973	5.2344582309	7.1361301117
0.8503697874	5.2359717187	7.1397730944
0.8515378777	5.2373914802	7.1435313058
0.8527091816	5.2387155265	7.1474037501
0.8538837121	5.2399403016	7.1513896806
0.8550614828	5.2410640814	7.1554896901
0.8562425069	5.2420847869	7.1597020128
0.8574267981	5.2429990175	7.1640267097
0.8586143698	5.243805624	7.1684626959
0.8598052358	5.2445012281	7.1730100468
0.8609994097	5.2450842461	7.1776673612
0.8621969054	5.2455515311	7.1824334919
0.8633977368	5.2459013091	7.1873082962
0.8646019177	5.2461300008	7.1922903157
0.8658094623	5.2462369679	7.1973788509
0.8670203846	5.2462178663	7.2025725891
0.8682346989	5.2460712919	7.2078709755
0.8694524194	5.2457946122	7.2132732593
0.8706735604	5.2453852864	7.2187766832
0.8718981364	5.2448408234	7.2243813065
0.873126162	5.2441588224	7.2300851831
0.8743576516	5.2433365615	7.2358868356
0.8755926201	5.2423722325	7.2417854583
0.876831082	5.2412626755	7.247779276
0.8780730524	5.2400059717	7.2538667332
0.8793185461	5.2385989748	7.2600460893
0.8805675781	5.2370402306	7.2663161489
0.8818201636	5.2353264783	7.2726744279
0.8830763177	5.2334558203	7.2791194401
0.8843360556	5.2314255852	7.2856498443
0.8855993929	5.2292336285	7.2922626352
0.8868663448	5.2268769614	7.2989569645
0.8881369269	5.224353897	7.3057301922
0.8894111549	5.2216624241	7.3125801514
0.8906890445	5.2187989804	7.3195049558
0.8919706115	5.2157626554	7.3265018991
0.8932558718	5.2125503409	7.3335694622
0.8945448413	5.2091602172	7.3407043373
0.8958375361	5.2055899491	7.3479049203
0.8971339725	5.2018373894	7.3551684023
0.8984341667	5.1979007061	7.362491545
0.899738135	5.1937771014	7.3698724941
0.9010458939	5.1894653206	7.3773091513
0.90235746	5.184962926	7.3847972582
0.9036728499	5.1802678752	7.392334899
0.9049920803	5.1753783014	7.3999189565
0.9063151681	5.1702930984	7.4075462012
0.9076421303	5.1650089739	7.4152146092
0.9089729839	5.159525887	7.4229204076
0.910307746	5.153841016	7.430659945
0.9116464338	5.147952574	7.4384309975
0.9129890648	5.1418592507	7.4462296872
0.9143356563	5.1355599998	7.4540536965
0.915686226	5.1290528795	7.4618981124
0.9170407914	5.122336041	7.4697608072
0.9183993704	5.1154088686	7.4776378551
0.9197619807	5.1082699566	7.4855254959
0.9211286404	5.1009175665	7.4934204487
0.9224993676	5.0933514709	7.5013191644
0.9238741803	5.0855697394	7.5092176406
0.925253097	5.0775713294	7.5171125178
0.926636136	5.0693562467	7.5249998509
0.9280233159	5.0609233963	7.5328763181
0.9294146552	5.0522713559	7.5407370896
0.9308101727	5.0433998887	7.548579498
0.9322098872	5.0343082747	7.5563986002
0.9336138178	5.0249963697	7.5641905393
0.9350219834	5.0154633891	7.5719523907
0.9364344033	5.0057092749	7.5796791057
0.9378510968	4.995733783	7.5873668707
0.9392720833	4.9855366352	7.5950118855
0.9406973824	4.9751178198	7.6026099019
0.9421270137	4.9644772869	7.6101566825
0.943560997	4.9536154091	7.6176482999
0.9449993521	4.9425325214	7.625080834
0.9464420992	4.931228458	7.6324500722
0.9478892584	4.9197045337	7.6397514815
0.9493408499	4.9079602024	7.6469813226
0.9507968942	4.8959969919	7.6541346046
0.9522574117	4.8838153681	7.6612089483
0.9537224231	4.8714161422	7.6681983041
0.9551919492	4.8587999938	7.6750998287
0.9566660108	4.8459682765	7.6819085218
0.9581446291	4.8329226412	7.6886208943
0.9596278251	4.8196632992	7.6952325707
0.9611156202	4.8061921086	7.7017395817
0.9626080357	4.7925108845	7.7081379449
0.9641050933	4.7786204618	7.7144230839
0.9656068146	4.7645235031	7.7205915714
0.9671132215	4.7502204647	7.7266392735
0.9686243359	4.7357146834	7.7325625482
0.97014018	4.7210068149	7.7383567601
0.9716607759	4.7060995357	7.7440191657
0.973186146	4.6909949289	7.7495447236
0.9747163129	4.675694832	7.754930829
0.9762512992	4.6602029434	7.7601727734
0.9777911278	4.6445197906	7.7652678051
0.9793358215	4.6286494613	7.7702114409
0.9808854035	4.6125936375	7.7750009688
0.982439897	4.5963552871	7.7796325058
0.9839993254	4.5799378149	7.7841024138
0.9855637122	4.5633427921	7.7884078885
0.9871330812	4.5465743084	7.7925450234
0.9887074561	4.5296348224	7.7965115035
0.990286861	4.5125280784	7.8003038183
0.99187132	4.4952562699	7.8039188189
0.9934608574	4.4778235546	7.807353187
0.9950554976	4.4602327504	7.8106047261
0.9966552653	4.4424872001	7.8136702339
0.9982601852	4.4245911854	7.8165470099
0.9998702823	4.4065471735	7.81923321
1.0014855816	4.388359188	7.8217252804
1.0031061084	4.3700306794	7.8240205866
1.0047318882	4.3515659971	7.8261182349
1.0063629464	4.3329675808	7.8280149499
1.0079993089	4.3142410503	7.8297085412
1.0096410016	4.2953884846	7.8311973691
1.0112880506	4.2764144504	7.8324798469
1.012940482	4.2573230578	7.8335528094
1.0145983224	4.2381175555	7.8344157672
1.0162615984	4.2188027515	7.8350664743
1.0179303366	4.1993824191	7.835503347
1.0196045641	4.1798605573	7.8357255107
1.0212843081	4.160240436	7.8357310116
1.0229695957	4.1405270478	7.8355193978
1.0246604545	4.1207239227	7.8350881072
1.0263569123	4.1008355354	7.8344375732
1.0280589967	4.0808658974	7.8335666508
1.0297667359	4.0608187827	7.832473376
1.0314801581	4.0406986956	7.8311580209
1.0331992917	4.0205091499	7.8296202861
1.0349241653	4.0002544476	7.8278583051
1.0366548077	3.9799393854	7.8258729553
1.0383912479	3.9595670121	7.8236635231
1.0401335151	3.9391421719	7.8212295102
1.0418816387	3.9186681958	7.8185708687
1.0436356481	3.8981494568	7.8156880175
1.0453955734	3.8775895835	7.8125803022
1.0471614443	3.8569935108	7.8092482956
1.048933291	3.8363644061	7.8056922727
1.0507111441	3.8157059769	7.8019127208
1.052495034	3.7950227296	7.7979098173
1.0542849915	3.774317911	7.793683705
1.0560810477	3.7535955832	7.7892355082
1.0578832338	3.7328598464	7.7845663099
1.0596915812	3.7121135187	7.7796758786
1.0615061216	3.6913612895	7.774565465
1.0633268868	3.6706063441	7.7692368308
1.0651539089	3.6498523728	7.7636893513
1.0669872203	3.6291023837	7.7579252453
1.0688268534	3.6083606996	7.7519453648
1.0706728411	3.587630131	7.7457510906
1.0725252163	3.5669143043	7.7393434899
1.0743840121	3.546216108	7.7327238852
1.0762492622	3.5255397849	7.725893526
1.078121	3.5048878208	7.718854749
1.0799992596	3.484262937	7.7116080174
1.081884075	3.4636692648	7.7041550332
1.0837754808	3.4431091787	7.6964986076
1.0856735114	3.4225855256	7.6886391306
1.0875782018	3.402101793	7.6805785335
1.089489587	3.3816601875	7.6723187906
1.0914077025	3.3612640524	7.6638623441
1.0933325838	3.3409153787	7.6552103543
1.0952642668	3.3206178431	7.6463646826
1.0972027876	3.3003730439	7.637327558
1.0991481826	3.280183964	7.6281011292
1.1011004885	3.260052765	7.618686503
1.103059742	3.2399820475	7.6090869142
1.1050259804	3.219973825	7.5993040098
1.1069992411	3.2000307105	7.5893396648
1.1089795617	3.1801551283	7.5791963057
1.1109669803	3.1603484269	7.5688758861
1.112961535	3.14061312	7.5583808299
1.1149632644	3.1209514396	7.5477127587
1.1169722072	3.1013643924	7.5368747565
1.1189884025	3.081854528	7.525867879
1.1210118897	3.0624240776	7.5146956845
1.1230427083	3.0430735034	7.5033596706
1.1250808984	3.0238055893	7.4918622679
1.1271265	3.0046212143	7.4802057887
1.1291795537	2.9855226777	7.4683924414
1.1312401004	2.966510359	7.4564243247
1.133308181	2.9475872188	7.4443038904
1.135383837	2.9287529021	7.4320336087
1.1374671101	2.9100101015	7.4196151377
1.1395580423	2.8913588849	7.4070517887
1.1416566759	2.8728008537	7.3943447813
1.1437630535	2.8543375491	7.3814973308
1.1458772181	2.8359704224	7.3685112633
1.147999213	2.8176987285	7.3553889173
1.1501290816	2.7995253935	7.3421320084
1.152266868	2.7814501023	7.3287437308
1.1544126164	2.7634738432	7.3152257438
1.1565663713	2.7455982344	7.3015799431
1.1587281776	2.7278230526	7.2878095891
1.1608980805	2.7101487768	7.2739161662
1.1630761257	2.6925777256	7.2599018457
1.165262359	2.675108779	7.2457689019
1.1674568267	2.6577437127	7.2315193177
1.1696595755	2.640481838	7.21715625
1.1718706522	2.6233248286	7.2026802759
1.1740901042	2.6062726583	7.188094822
1.1763179791	2.5893249865	7.1734004409
1.1785543251	2.5724830659	7.1586010592
1.1807991905	2.5557472194	7.1436974915
1.183052624	2.5391171212	7.1286924296
1.185314675	2.522593754	7.1135869467
1.1875853927	2.5061766136	7.098384409
1.1898648273	2.4898661005	7.0830857116
1.1921530288	2.4736624112	7.0676923904
1.1944500482	2.4575657316	7.052208117
1.1967559363	2.4415761082	7.036632994
1.1990707447	2.4256927166	7.0209696734
1.2013945252	2.4099170982	7.0052202264
1.2037273301	2.3942480485	6.9893865051
1.2060692121	2.3786860888	6.973469546
1.2084202242	2.3632306759	6.957471468
1.2107804199	2.3478814963	6.9413937737
1.2131498532	2.3326393254	6.9252390733
1.2155285784	2.3175038832	6.9090089194
1.2179166503	2.3024738133	6.892703799
1.220314124	2.287549935	6.876326396
1.2227210552	2.2727319995	6.8598783329
1.2251375	2.2580193272	6.8433603794
1.2275635149	2.2434119099	6.8267757395
1.2299991567	2.2289095184	6.8101239079
1.2324444831	2.2145108393	6.7934077058
1.2348995518	2.2002172144	6.7766286449
1.2373644212	2.1860273343	6.7597873862
1.23983915	2.1719401207	6.742886169
1.2423237976	2.1579571686	6.7259258947
1.2448184237	2.14407607	6.7089084204
1.2473230885	2.1302977631	6.6918344689
1.2498378528	2.1166205146	6.674706166
1.2523627778	2.1030452801	6.6575242733
1.2548979251	2.0895705465	6.640290285
1.257443357	2.0761963836	6.6230054675
1.2599991362	2.0629221807	6.6056708913
1.2625653259	2.0497473282	6.5882876462
1.2651419898	2.0366716957	6.5708577519
1.2677291922	2.0236948969	6.5533816489
1.270326998	2.0108149324	6.5358600576
1.2729354723	1.998033076	6.518295496
1.2755546811	1.9853482453	6.5006882447
1.2781846907	1.9727591339	6.4830393027
1.2808255682	1.9602660573	6.4653494117
1.283477381	1.9478682	6.447620532
1.2861401971	1.9355644634	6.4298530148
1.2888140852	1.9233558848	6.4120478678
1.2914991146	1.9112395024	6.3942064743
1.2941953549	1.8992163555	6.3763298821
1.2969028766	1.8872862714	6.3584180006
1.2996217505	1.8754469829	6.3404724892
1.3023520483	1.8636995423	6.3224944432
1.3050938421	1.8520421004	6.3044841138
1.3078472046	1.840474038	6.2864429278
1.3106122093	1.8289966342	6.2683712947
1.3133889301	1.8176070703	6.2502700311
1.3161774416	1.8063056713	6.2321400962
1.3189778191	1.7950920284	6.213982249
1.3217901386	1.7839649867	6.1957970491
1.3246144765	1.7729239125	6.1775860334
1.3274509101	1.7619688149	6.159348513
1.3302995172	1.7510990576	6.1410860529
1.3331603763	1.7403134618	6.1227992737
1.3360335668	1.7296115948	6.104489026
1.3389191685	1.7189932371	6.0861554161
1.3418172619	1.7084571889	6.067799104
1.3447279284	1.6980037705	6.0494211958
1.34765125	1.6876310042	6.0310221693
1.3505873094	1.6773396337	6.0126016205
1.35353619	1.6671280023	5.9941618076
1.3564979759	1.6569960779	5.9757021347
1.3594727522	1.6469436113	5.9572227807
1.3624606044	1.6369691375	5.9387252805
1.3654616189	1.6270731791	5.9202100579
1.368475883	1.6172539039	5.9016768964
1.3715034845	1.6075108202	5.8831268078
1.3745445122	1.5978446596	5.8645594512
1.3775990556	1.5882531245	5.8459762219
1.3806672049	1.5787377375	5.8273770123
1.3837490513	1.5692953811	5.8087630347
1.3868446868	1.559927792	5.7901333936
1.389954204	1.5506336534	5.7714889524
1.3930776966	1.5414116334	5.7528305923
1.396215259	1.5322614156	5.7341586171
1.3993669865	1.5231837151	5.715472739
1.4025329751	1.5141763611	5.6967736529
1.405713322	1.5052390188	5.6780616854
1.408908125	1.496373001	5.6593376077
1.4121174829	1.4875754976	5.6406011081
1.4153414954	1.4788472042	5.6218519238
1.4185802632	1.4701873341	5.6030920747
1.4218338876	1.4615951339	5.5843200424
1.4251024713	1.4530700183	5.5655370341
1.4283861175	1.4446124609	5.5467436539
1.4316849307	1.4362206219	5.5279390079
1.4349990162	1.4278958147	5.5091239283
1.4383284803	1.4196348846	5.4902990088
1.4416734302	1.4114404373	5.4714636166
1.4450339744	1.4033092905	5.4526183586
1.448410222	1.3952427551	5.4337641047
1.4518022834	1.3872397859	5.4149002044
1.45521027	1.3792990985	5.396026872
1.4586342941	1.3714222325	5.3771441249
1.4620744693	1.3636067983	5.3582528403
1.4655309102	1.3558534593	5.3393528262
1.4690037322	1.3481608984	5.3204443243
1.4724930523	1.3405297764	5.3015271462
1.4759989881	1.3329587597	5.2826015423
1.4795216587	1.3254482817	5.2636682216
1.4830611842	1.3179972158	5.2447265573
1.4866176859	1.3106062174	5.2257763688
1.4901912861	1.3032736922	5.2068188289
1.4937821084	1.2959993843	5.187853545
1.4973902778	1.2887830331	5.1688801211
1.5010159201	1.2816250602	5.1498992995
1.5046591626	1.2745240596	5.1309113789
1.5083201338	1.2674809037	5.1119152811
1.5119989634	1.2604939397	5.092912229
1.5156957824	1.2535638078	5.0739020704
1.519410723	1.2466902255	5.0548844219
1.5231439189	1.2398717387	5.0358596017
1.5268955049	1.2331089817	5.0168274597
1.5306656173	1.2264016551	4.9977876125
1.5344543936	1.2197489902	4.9787415678
1.5382619727	1.2131518575	4.9596882391
1.542088495	1.206607808	4.9406277336
1.5459341022	1.2001191488	4.9215613347
1.5497989375	1.1936838803	4.9024872469
1.5536831454	1.1873014318	4.8834060542
1.5575868719	1.1809734013	4.864317853
1.5615102645	1.1746980164	4.8452239814
1.5654534722	1.1684763826	4.8261223624
1.5694166456	1.162306705	4.8070143412
1.5733999365	1.1561908365	4.7878990435
1.5774034987	1.1501259786	4.7687775967
1.5814274872	1.1441139874	4.7496491256
1.5854720588	1.1381542697	4.7305142576
1.5895373718	1.1322464639	4.7113726296
1.5936235861	1.12639121	4.6922241163
1.5977308634	1.1205866496	4.6730701299
1.6018593669	1.1148339002	4.6539085321
1.6060092617	1.1091323434	4.6347399663
1.6101807143	1.1034823757	4.6155653341
1.6143738932	1.0978836176	4.5963842787
1.6185889687	1.0923367168	4.577196686
1.6228261126	1.0868412935	4.5580021936
1.6270854987	1.0813954225	4.5388022715
1.6313673026	1.0760023311	4.5195952271
1.6356717018	1.0706600946	4.5003825435
1.6399988757	1.0653685654	4.4811628156
1.6443490053	1.0601281488	4.4619369888
1.6487222739	1.0549395112	4.4427049612
1.6531188667	1.0498020062	4.4234674467
1.6575389706	1.0447165614	4.4042232793
1.6619827748	1.039681193	4.3849740003
1.6664504704	1.0346979069	4.365718699
1.6709422507	1.029767397	4.3464572806
1.6754583108	1.0248879222	4.3271902261
1.6799988482	1.0200601687	4.3079174491
1.6845640625	1.0152845736	4.2886399669
1.6891541553	1.0105618444	4.2693577083
1.6937693306	1.0058918511	4.2500692249
1.6984097945	1.0012747858	4.2307766659
1.7030757555	0.9967102519	4.2114797074
1.7077674242	0.9922003715	4.1921774267
1.7124850138	0.9877430962	4.1728714843
1.7172287396	0.9833405688	4.1535609631
1.7219988194	0.9789932842	4.1342469508
1.7267954735	0.9746994451	4.1149300126
1.7316189246	0.9704612358	4.0956092355
1.7364693978	0.9662791696	4.0762857399
1.7413471208	0.9621537692	4.0569606697
1.7462523239	0.9580837779	4.037632292
1.7511852401	0.9540720677	4.0183023169
1.7561461048	0.950118014	3.9989716479
1.7611351563	0.9462227338	3.979639112
1.7661526353	0.942386513	3.9603071017
1.7711987857	0.9386090121	3.9409753714
1.7762738539	0.9348935037	3.9216445356
1.7813780891	0.9312384743	3.9023140694
1.7865117435	0.9276457438	3.88298553
1.7916750723	0.9241159417	3.8636602172
1.7968683333	0.9206487722	3.8443379354
1.8020917878	0.9172473445	3.8250206131
1.8073456997	0.9139116968	3.8057068449
1.8126303363	0.9106422161	3.7863992454
1.8179459677	0.9074395948	3.7670992313
1.8232928676	0.9043064045	3.7478060346
1.8286713127	0.9012433894	3.7285211072
1.8340815828	0.8982509962	3.7092472083
1.8395239614	0.8953318854	3.6899836294
1.8449987351	0.8924855736	3.6707316027
1.850506194	0.8897154406	3.6514933336
1.8560466317	0.8870210318	3.6322701319
1.8616203453	0.8844048086	3.6130626711
1.8672276355	0.8818673229	3.5938739509
1.8728688066	0.8794114203	3.5747034067
1.8785441667	0.8770390227	3.5555544501
1.8842540274	0.8747510772	3.5364289116
1.8899987043	0.8725502131	3.5173276609
1.8957785168	0.8704370922	3.4982539547
1.9015937883	0.8684147418	3.4792074045
1.9074448462	0.8664845469	3.4601944266
1.9133320216	0.8646485893	3.4412130395
